Moisture,Category_One_Defects,Category_Two_Defects,Quakers,Altitude,Variety,Processing_Method,Country_of_Origin,Color,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Total_Cup_Points,Classe
0.1,0,2,0.0,1000.0,Bourbon,Washed / Wet,Guatemala,Green,7.58,7.83,7.58,7.83,7.83,7.67,10.0,10.0,10.0,84.17,Gourmet
0.11,0,2,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,80.17,Tradicional
0.1,0,1,0.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,7.58,7.83,7.33,8.0,7.58,7.75,10.0,10.0,10.0,83.83,Superior
0.11,0,7,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,10.0,77.92,Tradicional
0.12,0,4,0.0,1524.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.83,7.67,8.0,7.67,7.83,10.0,10.0,10.0,84.67,Gourmet
0.11,0,10,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Unknown,6.75,6.67,6.17,7.17,7.0,6.58,8.0,10.0,10.0,74.75,Tradicional
0.11,0,1,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,10.0,81.5,Tradicional
0.1,0,1,0.0,1700.0,Bourbon,Washed / Wet,Guatemala,Green,7.42,7.42,7.08,7.42,7.33,7.42,10.0,10.0,10.0,81.67,Tradicional
0.1,0,6,0.0,1676.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.42,7.17,7.83,7.5,7.5,10.0,10.0,10.0,82.33,Tradicional
0.1,0,2,0.0,1901.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,80.92,Tradicional
0.11,0,3,0.0,1550.0,Catuai,Washed / Wet,Guatemala,Green,7.67,7.75,7.33,7.92,7.42,7.5,10.0,10.0,10.0,83.0,Superior
0.11,0,0,0.0,1500.0,Caturra,Washed / Wet,Guatemala,Green,7.67,7.67,7.17,7.67,7.5,7.5,10.0,10.0,10.0,82.67,Superior
0.12,0,0,0.0,518.0,Bourbon,Washed / Wet,Guatemala,Green,7.58,7.5,7.25,7.67,7.5,7.5,10.0,10.0,10.0,82.42,Superior
0.1,0,1,0.0,1901.0,Bourbon,Washed / Wet,Guatemala,Green,7.58,7.5,7.25,7.58,7.58,7.5,9.33,10.0,10.0,81.92,Tradicional
0.1,0,1,2.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,79.67,Tradicional
0.1,0,1,0.0,1600.0,Bourbon,Washed / Wet,Guatemala,Green,7.75,7.83,7.58,8.0,7.92,7.75,10.0,10.0,10.0,84.67,Gourmet
0.11,0,5,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Unknown,6.17,6.5,6.5,7.17,7.0,6.83,10.0,10.0,10.0,76.33,Tradicional
0.11,0,2,0.0,1500.0,Bourbon,Washed / Wet,Guatemala,Green,7.83,7.67,7.25,7.67,7.75,7.5,10.0,10.0,10.0,83.0,Superior
0.11,0,3,2.0,1311.0,Caturra,Washed / Wet,Guatemala,Green,7.5,7.42,7.08,7.75,7.67,7.5,10.0,10.0,10.0,82.42,Superior
0.1,0,4,0.0,1500.0,Caturra,Washed / Wet,Guatemala,Green,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,80.5,Tradicional
0.11,0,0,1.0,1128.0,Caturra,Washed / Wet,Guatemala,Green,7.75,7.75,7.5,7.83,7.58,7.58,10.0,10.0,10.0,83.58,Superior
0.1,0,3,1.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.92,8.08,7.92,8.08,8.08,7.83,10.0,10.0,10.0,85.92,Gourmet
0.12,0,4,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.83,7.42,7.33,7.67,7.42,7.5,10.0,10.0,10.0,82.5,Superior
0.1,0,1,0.0,1219.0,Bourbon,Other,Guatemala,Green,7.83,7.83,7.5,7.92,7.58,7.75,10.0,10.0,10.0,84.25,Gourmet
0.1,0,0,0.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,79.17,Tradicional
0.11,2,15,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,10.0,77.42,Tradicional
0.12,0,3,0.0,1219.0,Other,Washed / Wet,Guatemala,Green,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,10.0,79.0,Tradicional
0.11,0,10,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.67,7.33,7.5,7.33,7.92,10.0,10.0,10.0,82.83,Superior
0.11,0,0,0.0,1500.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,80.67,Tradicional
0.1,0,4,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,8.0,7.75,7.5,7.58,7.92,7.67,10.0,10.0,10.0,84.08,Gourmet
0.13,0,1,0.0,1450.0,Catuai,Natural / Dry,Honduras,Green,7.42,7.33,7.0,7.42,7.33,7.33,10.0,10.0,10.0,81.17,Tradicional
0.11,0,3,0.0,1350.0,Caturra,Natural / Dry,Honduras,Green,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,83.17,Superior
0.1,0,4,0.0,1350.0,Caturra,Natural / Dry,Honduras,Green,7.5,7.5,7.33,7.33,7.33,7.33,10.0,10.0,10.0,81.83,Tradicional
0.13,0,1,0.0,1450.0,Catuai,Natural / Dry,Honduras,Green,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,80.75,Tradicional
0.1,0,3,0.0,1350.0,Caturra,Natural / Dry,Honduras,Green,7.67,7.5,7.67,7.5,7.67,7.67,10.0,10.0,10.0,83.5,Superior
0.1,0,5,0.0,1400.0,Caturra,Natural / Dry,Honduras,Green,7.5,7.33,7.5,7.5,7.17,7.17,10.0,10.0,10.0,81.67,Tradicional
0.11,0,3,1.0,1200.0,Catimor,Washed / Wet,Honduras,Blue-Green,7.5,7.42,7.08,7.42,7.5,7.33,10.0,10.0,10.0,81.58,Tradicional
0.11,0,2,0.0,1350.0,Catuai,Washed / Wet,Honduras,Green,7.67,7.5,7.25,7.42,7.58,7.42,10.0,10.0,10.0,82.17,Tradicional
0.1,0,3,0.0,1450.0,Catuai,Washed / Wet,Honduras,Green,7.0,6.17,6.17,6.67,6.5,6.17,8.0,8.0,8.0,69.17,Tradicional
0.12,0,1,0.0,1400.0,Catuai,Washed / Wet,Honduras,Green,7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,10.0,81.42,Tradicional
0.11,0,2,0.0,1450.0,Catuai,Washed / Wet,Honduras,Blue-Green,7.58,7.5,7.33,7.33,7.42,7.25,10.0,10.0,10.0,81.67,Tradicional
0.09,0,4,0.0,1350.0,Catuai,Washed / Wet,Honduras,Green,7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,10.0,81.33,Tradicional
0.11,0,4,0.0,1450.0,Catuai,Washed / Wet,Honduras,Green,7.83,7.75,8.0,7.67,7.67,7.67,10.0,10.0,10.0,84.75,Gourmet
0.09,0,2,0.0,1350.0,Catuai,Washed / Wet,Honduras,Green,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,80.75,Tradicional
0.12,0,1,0.0,1400.0,Catuai,Washed / Wet,Honduras,Green,7.5,7.5,7.33,7.5,7.42,7.25,10.0,10.0,10.0,81.83,Tradicional
0.1,0,4,0.0,1450.0,Catuai,Washed / Wet,Honduras,Green,7.0,6.33,6.17,6.5,6.67,6.17,8.0,8.0,8.0,69.17,Tradicional
0.12,0,1,0.0,1400.0,Catuai,Washed / Wet,Honduras,Green,7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,10.0,81.25,Tradicional
0.11,0,2,0.0,1350.0,Catuai,Washed / Wet,Honduras,Green,7.58,7.5,7.42,7.58,7.42,7.42,10.0,10.0,10.0,82.25,Tradicional
0.1,0,4,0.0,1450.0,Catuai,Washed / Wet,Honduras,Green,6.67,6.5,6.17,6.67,6.83,6.17,8.0,8.0,8.0,69.33,Tradicional
0.11,0,0,0.0,1400.0,Catuai,Washed / Wet,Honduras,Green,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,80.17,Tradicional
0.1,0,0,0.0,1450.0,Unknown,Unknown,Honduras,Green,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,80.42,Tradicional
0.11,0,1,1.0,1450.0,Catuai,Washed / Wet,Honduras,Blue-Green,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,83.17,Superior
0.1,0,5,0.0,1400.0,Caturra,Washed / Wet,Honduras,Green,7.5,7.5,7.33,7.42,7.17,7.25,10.0,10.0,10.0,81.5,Tradicional
0.1,0,4,0.0,1400.0,Caturra,Washed / Wet,Honduras,Green,7.58,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,82.5,Superior
0.1,0,1,0.0,1000.0,Unknown,Unknown,Nicaragua,Green,7.5,7.5,7.33,7.42,7.5,7.42,10.0,10.0,10.0,82.17,Tradicional
0.1,0,4,0.0,1400.0,Caturra,Natural / Dry,Honduras,Green,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,80.25,Tradicional
0.11,0,2,1.0,1500.0,Caturra,Washed / Wet,Honduras,Bluish-Green,7.5,7.5,7.17,7.42,7.5,7.5,10.0,10.0,10.0,82.17,Tradicional
0.1,0,2,0.0,1400.0,Caturra,Washed / Wet,Honduras,Green,7.5,7.5,7.67,7.67,8.0,8.0,10.0,10.0,10.0,83.67,Superior
0.1,0,5,0.0,1500.0,Caturra,Washed / Wet,Honduras,Green,7.42,7.83,7.75,7.92,7.75,7.58,10.0,10.0,10.0,84.0,Gourmet
0.1,0,7,1.0,1600.0,Caturra,Natural / Dry,Honduras,Green,7.5,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,82.0,Tradicional
0.1,0,3,0.0,1400.0,Caturra,Unknown,Honduras,Green,8.17,8.08,8.08,8.0,8.08,8.0,10.0,10.0,10.0,86.67,Gourmet
0.11,0,3,2.0,1500.0,Caturra,Washed / Wet,Honduras,Bluish-Green,7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,10.0,81.33,Tradicional
0.1,0,3,0.0,1500.0,Caturra,Unknown,Honduras,Green,7.92,8.0,7.75,7.67,7.67,7.75,10.0,10.0,10.0,84.33,Gourmet
0.1,0,8,1.0,1396.0,Caturra,Washed / Wet,Honduras,Green,7.5,7.58,7.33,7.5,7.42,7.42,10.0,10.0,10.0,82.33,Tradicional
0.12,0,1,0.0,1400.0,Caturra,Washed / Wet,Honduras,Green,7.58,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,81.92,Tradicional
0.11,0,2,1.0,1500.0,Catuai,Washed / Wet,Honduras,Green,7.58,7.92,7.58,7.75,7.92,7.75,10.0,10.0,10.0,84.33,Gourmet
0.12,0,1,0.0,1600.0,Caturra,Washed / Wet,Honduras,Green,7.5,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,82.0,Tradicional
0.09,0,6,1.0,1400.0,Caturra,Natural / Dry,Honduras,Green,7.58,7.5,7.42,7.58,7.5,7.5,10.0,10.0,10.0,82.75,Superior
0.11,0,2,0.0,1450.0,Caturra,Natural / Dry,Honduras,Green,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,80.75,Tradicional
0.11,0,5,0.0,1400.0,Caturra,Washed / Wet,Honduras,Green,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,80.58,Tradicional
0.11,0,5,0.0,1400.0,Caturra,Washed / Wet,Honduras,Green,7.33,7.33,7.33,7.5,7.5,7.83,10.0,10.0,10.0,82.0,Tradicional
0.11,0,5,0.0,1650.0,Catuai,Washed / Wet,Honduras,Green,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,79.17,Tradicional
0.11,0,5,0.0,1650.0,Catuai,Washed / Wet,Honduras,Green,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,80.5,Tradicional
0.1,0,5,0.0,1450.0,Catuai,Natural / Dry,Honduras,Green,7.5,7.5,7.5,7.67,7.67,7.67,10.0,10.0,10.0,83.17,Superior
0.12,0,3,0.0,1450.0,Catuai,Washed / Wet,Honduras,Green,7.33,7.33,7.17,7.33,7.5,7.33,10.0,10.0,10.0,81.33,Tradicional
0.12,0,1,0.0,1350.0,Caturra,Natural / Dry,Honduras,Green,7.42,7.25,7.25,7.33,7.25,7.17,10.0,10.0,10.0,81.0,Tradicional
0.09,0,7,0.0,1200.0,Unknown,Washed / Wet,Nicaragua,Green,7.33,7.5,7.17,7.17,7.58,7.17,10.0,10.0,10.0,81.17,Tradicional
0.13,1,5,0.0,1100.0,Caturra,Other,Nicaragua,Green,7.25,6.58,6.33,6.25,6.42,6.08,6.0,6.0,6.0,63.08,Tradicional
0.11,0,3,0.0,1100.0,Caturra,Other,Nicaragua,Green,7.5,7.42,7.33,7.33,7.25,7.33,10.0,10.0,10.0,81.5,Tradicional
0.1,0,4,2.0,1100.0,Caturra,Other,Nicaragua,Green,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,10.0,78.83,Tradicional
0.1,1,7,5.0,1311.0,Unknown,Unknown,Nicaragua,Green,7.08,7.0,6.75,6.83,7.08,6.92,10.0,10.0,10.0,78.58,Tradicional
0.11,0,0,1.0,1311.0,Unknown,Unknown,Nicaragua,Green,7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,80.58,Tradicional
0.11,0,12,0.0,1350.0,Pacas,Washed / Wet,Honduras,Green,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,79.0,Tradicional
0.11,1,16,0.0,1350.0,Pacas,Washed / Wet,Honduras,Green,7.0,7.17,6.83,7.17,7.0,7.17,8.0,8.0,8.0,73.42,Tradicional
0.11,2,6,0.0,1350.0,Pacas,Natural / Dry,Honduras,Green,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,78.0,Tradicional
0.11,0,7,0.0,1350.0,Pacas,Natural / Dry,Honduras,Green,6.83,6.83,6.67,6.83,7.0,6.83,9.33,8.67,10.0,76.0,Tradicional
0.1,0,1,0.0,1311.0,Unknown,Unknown,Nicaragua,Green,7.58,7.5,7.25,7.25,7.5,7.25,10.0,10.0,10.0,81.67,Tradicional
0.1,0,3,0.0,1250.0,Caturra,Washed / Wet,Nicaragua,Green,7.67,7.75,7.67,7.67,7.83,7.58,10.0,10.0,10.0,83.67,Superior
0.1,0,5,0.0,1250.0,Caturra,Washed / Wet,Nicaragua,Green,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,80.0,Tradicional
0.12,2,6,0.0,900.0,Catuai,Natural / Dry,Brazil,Green,7.58,7.83,7.33,7.67,7.42,7.33,10.0,10.0,10.0,82.83,Superior
0.0,0,16,0.0,1150.0,Catuai,Natural / Dry,Brazil,Unknown,7.67,7.75,7.75,7.67,7.83,7.75,10.0,10.0,10.0,84.17,Gourmet
0.11,0,14,0.0,1100.0,Catuai,Natural / Dry,Brazil,Green,7.25,7.33,7.33,7.33,7.33,7.42,10.0,10.0,10.0,81.33,Tradicional
0.11,0,2,0.0,1100.0,Catuai,Natural / Dry,Brazil,Green,7.33,7.5,7.5,7.33,6.83,7.42,10.0,10.0,10.0,81.42,Tradicional
0.11,0,3,1.0,973.0,Mundo Novo,Natural / Dry,Brazil,Green,7.42,7.5,7.42,7.5,7.42,7.25,10.0,10.0,10.0,81.83,Tradicional
0.11,0,7,0.0,1311.0,Unknown,Pulped natural / honey,Brazil,Green,7.5,7.58,7.42,7.5,7.75,7.33,10.0,10.0,10.0,82.58,Superior
0.11,0,14,4.0,1311.0,Unknown,Natural / Dry,Brazil,Green,7.42,7.42,7.42,7.5,7.5,7.58,10.0,10.0,10.0,82.33,Tradicional
0.11,0,4,0.0,1020.0,Catuai,Natural / Dry,Brazil,Green,7.42,7.33,7.33,7.5,7.5,7.33,10.0,10.0,10.0,81.92,Tradicional
0.11,0,5,3.0,894.0,Bourbon,Natural / Dry,Brazil,Green,7.5,7.58,7.58,7.67,7.58,7.5,10.0,10.0,10.0,83.0,Superior
0.11,0,2,2.0,905.0,Yellow Bourbon,Pulped natural / honey,Brazil,Bluish-Green,7.58,7.58,7.58,7.5,7.67,7.58,10.0,10.0,10.0,83.08,Superior
0.0,0,0,0.0,1.0,Yellow Bourbon,Natural / Dry,Brazil,Green,7.25,7.58,7.42,8.0,7.75,7.83,10.0,10.0,10.0,83.83,Superior
0.0,0,4,0.0,890.0,Bourbon,Natural / Dry,Brazil,Green,7.58,7.5,7.5,7.75,7.67,7.5,10.0,10.0,10.0,83.0,Superior
0.0,0,3,0.0,1.0,Yellow Bourbon,Natural / Dry,Brazil,Green,7.33,7.67,7.67,7.33,7.75,7.42,10.0,10.0,10.0,83.08,Superior
0.0,0,4,0.0,890.0,Bourbon,Natural / Dry,Brazil,Green,7.5,7.58,7.25,7.75,7.58,7.5,10.0,10.0,10.0,82.67,Superior
0.0,0,1,0.0,1.0,Yellow Bourbon,Natural / Dry,Brazil,Green,7.17,7.42,7.17,7.08,6.92,8.17,10.0,10.0,10.0,81.25,Tradicional
0.11,0,7,2.0,934.0,Bourbon,Natural / Dry,Brazil,Green,7.58,7.67,7.67,7.75,7.58,7.83,10.0,10.0,10.0,83.92,Superior
0.11,0,2,2.0,905.0,Yellow Bourbon,Pulped natural / honey,Brazil,Bluish-Green,7.67,7.58,7.58,7.5,7.5,7.42,10.0,10.0,10.0,82.83,Superior
0.11,0,5,0.0,890.0,Bourbon,Natural / Dry,Brazil,Green,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,10.0,81.67,Tradicional
0.11,0,3,1.0,894.0,Bourbon,Natural / Dry,Brazil,Green,7.42,7.58,7.42,7.5,7.42,7.25,10.0,10.0,10.0,82.08,Tradicional
0.11,0,4,0.0,890.0,Bourbon,Natural / Dry,Brazil,Green,7.5,7.5,7.5,7.5,7.58,7.5,10.0,10.0,10.0,82.5,Superior
0.11,0,3,2.0,872.0,Bourbon,Natural / Dry,Brazil,Bluish-Green,7.5,7.67,7.58,7.67,7.58,7.42,10.0,10.0,10.0,83.0,Superior
0.0,0,3,0.0,890.0,Bourbon,Natural / Dry,Brazil,Green,7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,77.33,Tradicional
0.0,0,0,0.0,890.0,Bourbon,Natural / Dry,Brazil,Green,7.67,7.58,7.5,7.58,7.58,7.5,10.0,10.0,10.0,82.92,Superior
0.11,0,5,0.0,890.0,Bourbon,Natural / Dry,Brazil,Green,7.67,7.67,7.58,7.75,7.67,7.67,10.0,10.0,10.0,83.75,Superior
0.0,0,1,0.0,1.0,Yellow Bourbon,Natural / Dry,Brazil,Green,7.17,7.58,6.83,7.5,7.75,7.25,10.0,10.0,10.0,81.83,Tradicional
0.0,0,9,0.0,1.0,Yellow Bourbon,Natural / Dry,Brazil,Green,7.42,7.67,7.5,7.08,7.5,7.42,10.0,10.0,10.0,82.25,Tradicional
0.11,0,4,0.0,890.0,Bourbon,Natural / Dry,Brazil,Green,7.67,7.42,7.5,7.58,7.67,7.58,10.0,10.0,10.0,83.17,Superior
0.11,0,3,2.0,934.0,Bourbon,Natural / Dry,Brazil,Green,7.58,7.75,7.58,7.75,7.58,7.58,10.0,10.0,10.0,83.67,Superior
0.11,0,3,2.0,934.0,Bourbon,Natural / Dry,Brazil,Bluish-Green,7.5,7.58,7.5,7.67,7.5,7.42,10.0,10.0,10.0,82.67,Superior
0.0,0,3,0.0,890.0,Bourbon,Natural / Dry,Brazil,Green,7.5,7.75,7.58,7.5,7.58,7.5,10.0,10.0,10.0,83.92,Superior
0.11,0,2,0.0,890.0,Bourbon,Natural / Dry,Brazil,Green,7.67,7.83,7.5,7.67,7.67,7.5,10.0,10.0,10.0,83.67,Superior
0.0,0,0,0.0,1.0,Yellow Bourbon,Natural / Dry,Brazil,Green,7.25,7.75,6.92,7.42,7.5,7.58,10.0,10.0,10.0,81.67,Tradicional
0.0,0,0,0.0,1.0,Yellow Bourbon,Natural / Dry,Brazil,Green,7.58,7.5,7.42,7.67,7.5,7.5,10.0,10.0,10.0,82.67,Superior
0.11,0,5,1.0,934.0,Bourbon,Natural / Dry,Brazil,Green,7.42,7.42,7.5,7.42,7.42,7.5,10.0,10.0,10.0,82.17,Tradicional
0.0,0,1,0.0,1.0,Yellow Bourbon,Natural / Dry,Brazil,Green,6.92,7.58,7.42,7.33,7.83,7.5,10.0,10.0,10.0,82.17,Tradicional
0.11,0,5,0.0,890.0,Bourbon,Natural / Dry,Brazil,Green,7.58,7.67,7.58,7.58,7.67,7.58,10.0,10.0,10.0,83.58,Superior
0.11,0,1,2.0,905.0,Yellow Bourbon,Pulped natural / honey,Brazil,Bluish-Green,7.5,7.5,7.58,7.5,7.58,7.58,10.0,10.0,10.0,82.75,Superior
0.0,0,0,0.0,1.0,Yellow Bourbon,Natural / Dry,Brazil,Green,7.58,7.0,6.92,6.92,7.67,7.5,10.0,10.0,10.0,81.83,Tradicional
0.0,0,1,0.0,1.0,Yellow Bourbon,Natural / Dry,Brazil,Green,7.25,7.25,7.58,7.58,7.25,7.92,10.0,10.0,10.0,82.08,Tradicional
0.11,0,3,2.0,934.0,Bourbon,Natural / Dry,Brazil,Bluish-Green,7.5,7.5,7.42,7.5,7.42,7.5,10.0,10.0,10.0,82.33,Tradicional
0.0,0,0,0.0,1.0,Yellow Bourbon,Natural / Dry,Brazil,Green,7.17,7.83,7.33,7.5,7.75,7.42,10.0,10.0,10.0,82.42,Superior
0.11,0,3,2.0,944.0,Bourbon,Natural / Dry,Brazil,Green,7.5,7.33,7.42,7.5,7.33,7.42,10.0,10.0,10.0,82.0,Tradicional
0.11,0,5,0.0,1100.0,Bourbon,Pulped natural / honey,Brazil,Green,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,80.08,Tradicional
0.0,0,0,0.0,1000.0,Catuai,Natural / Dry,Brazil,Green,7.67,7.67,7.67,7.5,7.42,7.5,10.0,10.0,10.0,83.0,Superior
0.11,0,11,3.0,982.0,Catuai,Natural / Dry,Brazil,Green,7.33,7.5,7.5,7.33,7.5,7.5,10.0,10.0,10.0,82.33,Tradicional
0.11,0,1,1.0,995.0,Catuai,Natural / Dry,Brazil,Green,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,80.25,Tradicional
0.11,0,6,1.0,1311.0,Unknown,Natural / Dry,Brazil,Green,7.17,7.0,6.83,7.5,7.17,7.0,8.0,8.0,10.0,75.67,Tradicional
0.11,0,55,1.0,1311.0,Unknown,Natural / Dry,Brazil,Green,7.0,7.0,6.83,7.0,7.33,6.83,6.0,6.0,10.0,70.67,Tradicional
0.12,0,8,0.0,1200.0,Yellow Bourbon,Natural / Dry,Brazil,Green,7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,80.92,Tradicional
0.12,0,6,0.0,1200.0,Yellow Bourbon,Other,Brazil,Green,7.17,7.33,7.42,7.25,7.42,7.33,10.0,10.0,10.0,81.33,Tradicional
0.11,0,9,6.0,1311.0,Bourbon,Pulped natural / honey,Brazil,Green,7.25,7.25,7.17,7.5,7.33,7.17,10.0,10.0,10.0,81.0,Tradicional
0.11,0,3,2.0,1311.0,Yellow Bourbon,Pulped natural / honey,Brazil,Bluish-Green,7.33,7.17,7.17,7.67,7.33,7.17,10.0,10.0,10.0,81.0,Tradicional
0.12,0,6,0.0,1311.0,Yellow Bourbon,Semi-washed / Semi-pulped,Brazil,Green,7.33,7.83,7.75,7.5,7.42,7.83,10.0,10.0,10.0,83.42,Superior
0.11,0,10,0.0,1311.0,Mundo Novo,Natural / Dry,Brazil,Green,7.42,7.5,7.5,7.42,7.5,7.58,10.0,10.0,10.0,82.33,Tradicional
0.11,0,7,0.0,1311.0,Unknown,Unknown,Brazil,Green,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,80.58,Tradicional
0.11,0,0,1.0,1311.0,Unknown,Unknown,Brazil,Green,7.42,7.5,7.33,7.5,7.25,7.42,10.0,10.0,10.0,82.42,Superior
0.12,0,4,0.0,1311.0,Unknown,Unknown,Brazil,Green,7.58,7.67,7.42,7.5,7.67,7.42,10.0,10.0,10.0,83.25,Superior
0.11,0,13,0.0,1311.0,Mundo Novo,Natural / Dry,Brazil,Green,7.42,7.67,7.58,7.5,7.75,7.67,10.0,10.0,10.0,83.08,Superior
0.12,0,0,0.0,1311.0,Mundo Novo,Natural / Dry,Brazil,Green,7.67,7.75,7.83,7.75,7.83,7.75,10.0,6.67,10.0,81.0,Tradicional
0.12,0,1,0.0,1311.0,Mundo Novo,Natural / Dry,Brazil,Green,7.58,7.5,7.42,7.25,7.5,7.42,10.0,10.0,10.0,82.17,Tradicional
0.0,1,2,9.0,1311.0,Unknown,Unknown,Brazil,Green,7.42,7.42,7.5,7.33,7.25,7.67,10.0,10.0,10.0,82.58,Superior
0.12,0,9,0.0,1311.0,Catuai,Natural / Dry,Brazil,Unknown,7.33,7.5,7.58,7.58,7.67,7.5,10.0,10.0,10.0,82.67,Superior
0.11,0,3,0.0,1250.0,Yellow Bourbon,Semi-washed / Semi-pulped,Brazil,Green,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,80.5,Tradicional
0.11,0,0,1.0,1311.0,Unknown,Unknown,Brazil,Green,7.25,6.58,6.58,7.0,7.0,6.42,8.0,8.0,10.0,73.5,Tradicional
0.12,3,4,0.0,1311.0,Catuai,Natural / Dry,Brazil,Green,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,10.0,78.42,Tradicional
0.0,0,1,0.0,1311.0,Unknown,Natural / Dry,Brazil,Green,7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,80.75,Tradicional
0.11,0,16,0.0,1100.0,Moka Peaberry,Semi-washed / Semi-pulped,Brazil,Green,7.08,7.5,7.5,7.83,7.75,7.67,10.0,10.0,10.0,82.92,Superior
0.11,0,0,0.0,600.0,Typica,Washed / Wet,Taiwan,Green,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,80.42,Tradicional
0.11,0,7,0.0,1425.0,Catuai,Washed / Wet,Mexico,Green,7.58,7.5,7.33,7.5,7.17,7.33,10.0,10.0,10.0,81.83,Tradicional
0.12,1,13,0.0,1200.0,Caturra,Washed / Wet,Mexico,Green,7.75,7.75,7.58,7.58,7.5,7.67,10.0,10.0,10.0,83.58,Superior
0.12,0,10,0.0,1200.0,Caturra,Washed / Wet,Mexico,Green,7.75,7.58,7.08,7.25,7.08,7.25,10.0,10.0,10.0,81.17,Tradicional
0.12,0,2,0.0,1200.0,Caturra,Washed / Wet,Mexico,Green,7.75,7.75,7.5,7.67,7.5,7.58,10.0,10.0,10.0,83.33,Superior
0.13,0,3,0.0,1059.0,Typica,Natural / Dry,Mexico,Blue-Green,7.83,7.67,7.25,7.58,7.5,7.5,10.0,10.0,10.0,82.92,Superior
0.12,0,2,0.0,1261.0,Typica,Natural / Dry,Mexico,Bluish-Green,7.83,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,83.25,Superior
